title,url,price,ram,storage,graphics,display_size,generation,processor,discount
    Asus VivoBook 14 E410MA Intel CDC N4020 14 In ...,https://www.ryanscomputers.com/asus-vivobook-14-e410ma-intel-cdc-n4020-14-inch-hd-display-peacock-blue-laptop,Tk 0 ,RAM - 4GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - Not Applicable,Processor Type. - Intel Celeron,not available
    Lenovo Legion 5i 15IMH05H Intel Core i5 10300 ...,https://www.ryanscomputers.com/lenovo-legion-5i-15imh05h-intel-core-i5-10300h-15.6-inch-fhd-ips-anti-glare-display-phantom-black-gaming-laptop,Tk 0 ,RAM - 16GB,Storage - 1TB HDD+256GB SSD,Graphics Memory - 4GB,Display Size (Inch) - 15.6,Generation - 10th (Intel),Processor Type. - Core i5,not available
    Apple MacBook Pro (Late 2021) Apple M1 Max (1 ...,https://www.ryanscomputers.com/apple-macbook-pro-late-2021-apple-m1-max-10-core-chip-14.2-inch-liquid-retina-xdr-display-silver-laptop,Tk 0 ,RAM - 32GB,Storage - 1TB SSD,Graphics Memory - Shared,Display Size (Inch) - 14.2,Generation - Not Applicable,Processor Type. - Apple M1,not available
    Apple MacBook Pro (Late 2021) Apple M1 Pro (1 ...,https://www.ryanscomputers.com/apple-macbook-pro-late-2021-apple-m1-pro-10-core-chip-14.2-inch-liquid-retina-xdr-display-silver-laptop,Tk 0 ,RAM - 32GB,Storage - 1TB SSD,Graphics Memory - Shared,Display Size (Inch) - 14.2,Generation - Not Applicable,Processor Type. - Apple M1,not available
    Apple MacBook Pro (Late 2021) Apple M1 Max (1 ...,https://www.ryanscomputers.com/apple-macbook-pro-late-2021-apple-m1-max-10-core-chip-16.2-inch-liquid-retina-xdr-display-silver-laptop,Tk 0 ,RAM - 32GB,Storage - 1TB SSD,Graphics Memory - Shared,Display Size (Inch) - 16.2,Generation - Not Applicable,Processor Type. - Apple M1,not available
    MSI Modern 14 B11SB Intel Core i5 1155G7 14 I ...,https://www.ryanscomputers.com/msi-modern-14-b11sb-intel-core-i5-1155g7-14-inch-fhd-ips-display-beige-mousse-laptop,Tk 0 ,RAM - 8GB,Storage - 1TB SSD,Graphics Memory - 2GB,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i5,not available
    MSI Modern 14 B11SB Intel Core i5 1155G7 14 I ...,https://www.ryanscomputers.com/msi-modern-14-b11sb-intel-core-i5-1155g7-14-inch-fhd-ips-display-win-10-blue-stone-laptop,Tk 0 ,RAM - 8GB,Storage - 1TB SSD,Graphics Memory - 2GB,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i5,not available
    MSI GF63 Thin 11SC Intel Core i5 11400H  15.6 ...,https://www.ryanscomputers.com/msi-gf63-thin-11sc-intel-core-i5-11400h--15.6-inch-fhd-display-black-gaming-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - 4GB,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    MSI GF63 Thin 11UC Intel Core i5 11400H 15.6 ...,https://www.ryanscomputers.com/msi-gf63-thin-11uc-intel-core-i5-11400h-15.6-inch-fhd-display-black-gaming-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - 4GB,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Asus VivoBook Pro 15 M3500QC AMD Ryzen 7 5800 ...,https://www.ryanscomputers.com/asus-vivobook-pro-15-m3500qc-amd-ryzen-7-5800h-15.6-inch-fhd-oled-display-quiet-blue-laptop,Tk 0 ,RAM - 16GB,Storage - 512GB SSD,Graphics Memory - 4GB,Display Size (Inch) - 15.6,Generation - Not Applicable,Processor Type. - Ryzen 7,not available
    Asus VivoBook Pro 15 K3500PC Intel Core i5 11 ...,https://www.ryanscomputers.com/asus-vivobook-pro-15-k3500pc-intel-core-i5-11300h-15.6-inch-fhd-oled-display-quiet-blue-laptop,Tk 0 ,RAM - 16GB,Storage - 512GB SSD,Graphics Memory - 4GB,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Lenovo IdeaPad Slim 3i 15ITL6 11th Gen Intel ...,https://www.ryanscomputers.com/lenovo-ideapad-slim-3i-15itl6-11th-gen-intel-core-i5-1135g7-15.6-inch-fhd-display-arctic-grey-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - 2GB,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Apple MacBook Pro (Late 2021) Apple M1 Pro Ch ...,https://www.ryanscomputers.com/apple-macbook-pro-late-2021-apple-m1-pro-chip-16.2-inch-liquid-retina-xdr-display-space-gray-laptop,Tk 0 ,RAM - 16GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 16.2,Generation - Not Applicable,Processor Type. - Apple M1,not available
    Apple MacBook Pro (Late 2021) Apple M1 Pro 16 ...,https://www.ryanscomputers.com/apple-macbook-pro-late-2021-apple-m1-pro-16.2-inch-liquid-retina-xdr-display-space-gray-laptop,Tk 0 ,RAM - 16GB,Storage - 1TB SSD,Graphics Memory - Shared,Display Size (Inch) - 16.2,Generation - Not Applicable,Processor Type. - Apple M1,not available
    Apple MacBook Pro (Late 2021) Apple M1 Pro 16 ...,https://www.ryanscomputers.com/apple-macbook-pro-late-2021-apple-m1-chip-pro-silver-laptop,Tk 0 ,RAM - 16GB,Storage - 1TB SSD,Graphics Memory - Shared,Display Size (Inch) - 16.2,Generation - Not Applicable,Processor Type. - Apple M1,not available
    Apple MacBook Pro (Late 2021) Apple M1 Pro 16 ...,https://www.ryanscomputers.com/apple-macbook-pro-late-2021-apple-m1-pro-16.2-inch-liquid-retina-xdr-display-silver-laptop,Tk 0 ,RAM - 16GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 16.2,Generation - Not Applicable,Processor Type. - Apple M1,not available
    Microsoft Surface Pro 7+ Wi-Fi Intel Core i7 ...,https://www.ryanscomputers.com/microsoft-surface-pro-7-wi-fi-intel-core-i7-1165g7-12.3-inch-pixelsense-multitouch-display-matte-black-2-in-1-detachable-laptop,Tk 0 ,RAM - 16GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 12.3,Generation - 11th (Intel),Processor Type. - Core i7,not available
    Apple MacBook Pro Late 2021 Apple M1 Pro 512G ...,https://www.ryanscomputers.com/apple-macbook-pro-late-2021-apple-m1-pro-512gb-ssd-space-gray-laptop,Tk 0 ,RAM - 16GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14.2,Generation - Not Applicable,Processor Type. - Apple M1,not available
    MSI GF63 Thin 11UC Intel Core i7 11800H 15.6 ...,https://www.ryanscomputers.com/msi-gf63-thin-11uc-intel-core-i7-11800h-15.6-inch-fhd-display-black-gaming-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - 4GB,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i7,not available
    Asus X515EP Intel Core i5 1135G7 15.6 Inch FH ...,https://www.ryanscomputers.com/asus-x515ep-intel-core-i5-1135g7-15.6-inch-fhd-display-slate-grey-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - 2GB,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Gigabyte Gaming G5 MD Intel Core i5 11400H 15 ...,https://www.ryanscomputers.com/gigabyte-gaming-g5-md-intel-core-i5-11400h-15.6-inch-fhd-display-matte-black-gaming-laptop,Tk 0 ,RAM - 16GB,Storage - 512GB SSD,Graphics Memory - 4GB,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Asus X515EA Intel Core i5 1135G7 15.6 Inch FH ...,https://www.ryanscomputers.com/asus-x515ea-intel-core-i5-1135g7-15.6-inch-fhd-display-slate-grey-laptop,Tk 0 ,RAM - 4GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Gigabyte Gaming G5 KC Intel Core i5 10500H 15 ...,https://www.ryanscomputers.com/gigabyte-gaming-g5-kc-intel-core-i5-10500h-15.6-inch-fhd-display-matte-black-gaming-laptop,Tk 0 ,RAM - 16GB,Storage - 512GB SSD,Graphics Memory - 6GB,Display Size (Inch) - 15.6,Generation - 10th (Intel),Processor Type. - Core i5,not available
    MSI Modern 14 B11SB Intel Core i7 1165G7 16GB ...,https://www.ryanscomputers.com/msi-modern-14-b11sb-intel-core-i7-1165g7-16gb-ram-14-inch-fhd-ips-display-blue-stone-laptop,Tk 0 ,RAM - 16GB,Storage - 1TB SSD,Graphics Memory - 2GB,Display Size (Inch) - 14,Generation - 10th (Intel),Processor Type. - Core i7,not available
    Gigabyte Gaming A5 X1 AMD Ryzen 9 5900HX 15.6 ...,https://www.ryanscomputers.com/gigabyte-gaming-a5-x1-amd-ryzen-9-5900hx-15.6-inch-fhd-display-matte-black-gaming-laptop,Tk 0 ,RAM - 16GB,Storage - 512GB SSD,Graphics Memory - 8GB,Display Size (Inch) - 15.6,Generation - Not Applicable,Processor Type. - Ryzen 9,not available
    MSI Modern 14 B5M AMD Ryzen 5 5500U 14 Inch F ...,https://www.ryanscomputers.com/msi-modern-14-b5m-amd-ryzen-5-5500u-14-inch-fhd-display-gray-laptop,Tk 0 ,RAM - 8GB,Storage - 256GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - Not Applicable,Processor Type. - Ryzen 5,not available
    Microsoft Surface Book 3 Intel Core i7 1065G7 ...,https://www.ryanscomputers.com/microsoft-surface-book-3-intel-core-i7-1065g7-15-inch-pixelsense-multitouch-display-platinum-2-in-1-laptop,Tk 0 ,RAM - 32GB,Storage - 512GB SSD,Graphics Memory - 6GB,Display Size (Inch) - 15,Generation - 10th (Intel),Processor Type. - Core i7,not available
    MSI GF63 Thin 11UC Intel Core i7 11800H 256GB ...,https://www.ryanscomputers.com/msi-gf63-thin-11uc-intel-core-i7-11800h-256gb-ssd-15-6-inch-fhd-display-black-gaming-laptop,Tk 0 ,RAM - 8GB,Storage - 256GB SSD,Graphics Memory - 4GB,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i7,not available
    MSI GF63 Thin 11UC Intel Core i5 11400H 8GB 1 ...,https://www.ryanscomputers.com/msi-gf63-thin-11uc-intel-core-i5-11400h-8gb-15.6-inch-fhd-display-black-gaming-laptop,Tk 0 ,RAM - 8GB,Storage - 256GB SSD,Graphics Memory - 4GB,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    MSI Modern 14 B11MOU Intel Core i5 1155G7 14 ...,https://www.ryanscomputers.com/msi-modern-14-b11mou-intel-core-i5-1155g7-14-inch-fhd-ips-display-carbon-gray-laptop,Tk 0 ,RAM - 8GB,Storage - 256GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Microsoft Surface Laptop 4 AMD Ryzen 5 4680U ...,https://www.ryanscomputers.com/microsoft-surface-laptop-4-amd-ryzen-5-4680u-13.5-inch-pixelsense-multi-touch-display-platinum-alcantara-surface-laptop,Tk 0 ,RAM - 8GB,Storage - 256GB SSD,Graphics Memory - Shared,Display Size (Inch) - 13.5,Generation - Not Applicable,Processor Type. - Ryzen 5,not available
    Microsoft Surface Laptop 4 AMD Ryzen 7 4980U ...,https://www.ryanscomputers.com/microsoft-surface-laptop-4-amd-ryzen-7-4980u-15-inch-pixelsense-multi-touch-display-matte-black-metal-surface-laptop,Tk 0 ,RAM - 16GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15,Generation - Not Applicable,Processor Type. - Ryzen 7,not available
    MSI Modern 14 B5M AMD Ryzen 7 5700U 14 Inch F ...,https://www.ryanscomputers.com/msi-modern-14-b5m-amd-ryzen-7-5700u-14-inch-fhd-ips-display-carbon-gray-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - Not Applicable,Processor Type. - Ryzen 7,not available
    Asus VivoBook 15 K513EA Intel Core i7 1165G7 ...,https://www.ryanscomputers.com/asus-vivobook-15-k513ea-intel-core-i7-1165g7-15.6-inch-fhd-oled-display-indie-black-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i7,not available
    Asus VivoBook 15 K513EP Intel Core i5 1135G7 ...,https://www.ryanscomputers.com/asus-vivobook-15-k513ep-intel-core-i5-1135g7-15.6-inch-fhd-display-indie-black-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - 2GB,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Asus VivoBook 15 K513EP Intel Core i5 1135G7 ...,https://www.ryanscomputers.com/asus-vivobook-15-k513ep-intel-core-i5-1135g7-15.6-inch-fhd-display-hearty-gold-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - 2GB,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Asus VivoBook 15 K513EP Intel Core i7 1165G7 ...,https://www.ryanscomputers.com/asus-vivobook-15-k513ep-intel-core-i7-1165g7-15.6-inch-fhd-display-indie-black-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - 2GB,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i7,not available
    Asus VivoBook 15 K513EP Intel Core i7 1165G7 ...,https://www.ryanscomputers.com/asus-vivobook-15-k513ep-intel-core-i7-1165g7-15.6-inch-fhd-display-transparent-silver-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - 2GB,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i7,not available
    Lenovo IdeaPad Slim 3i 15IGL Intel CDC N4020 ...,https://www.ryanscomputers.com/lenovo-ideapad-slim-3i-15igl-intel-cdc-n4020-15.6-inch-hd-display-platinum-grey-laptop,Tk 0 ,RAM - 4GB,Storage - 1TB HDD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - Not Applicable,Processor Type. - Intel Celeron,not available
    Microsoft Surface Laptop 4 Intel Core i5 1135 ...,https://www.ryanscomputers.com/microsoft-surface-laptop-4-intel-core-i5-1135g7-13-5-inch-pixelsense-multi-touch-display-matte-black-laptop,Tk 0 ,RAM - 16GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 13.5,Generation - 11th (Intel),Processor Type. - Core i5,not available
    MSI Modern 15 A11MU Intel Core i5 1155G7 15.6 ...,https://www.ryanscomputers.com/msi-modern-15-a11mu-intel-core-i5-1155g7-15.6-inch-fhd-ips-display-carbon-gray-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    MSI Modern 14 B10MW Intel Core i3 10110U 8GB ...,https://www.ryanscomputers.com/msi-modern-14-b10mw-intel-core-i3-10110u-8gb-ram-14-inch-fhd-ips-display-carbon-gray-laptop,Tk 0 ,RAM - 8GB,Storage - 256GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 10th (Intel),Processor Type. - Core i3,not available
    MSI Modern 14 B11MOU Intel Core i7 1195G7 14 ...,https://www.ryanscomputers.com/msi-modern-14-b11mou-intel-core-i7-1195g7-14-inch-fhd-ips-display-carbon-gray-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i7,not available
    HP 15s-du1116TU Intel PQC Silver N5030 15.6 I ...,https://www.ryanscomputers.com/hp-15s-du1116tu-intel-pqc-silver-n5030-15.6-inch-hd-display-black-laptop,Tk 0 ,RAM - 4GB,Storage - 1TB HDD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - Not Applicable,Processor Type. - Intel Pentium,not available
    Asus X515EP Intel Core i5 1135G7 15.6 Inch FH ...,https://www.ryanscomputers.com/asus-x515ep-intel-core-i5-1135g7-15.6-inch-fhd-display-peacock-blue-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - 2GB,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Asus X515MA Intel CDC N4020 15.6 Inch FHD Dis ...,https://www.ryanscomputers.com/asus-x515ma-intel-cdc-n4020-15.6-inch-fhd-display-transparent-silver-laptop,Tk 0 ,RAM - 4GB,Storage - 1TB HDD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - Not Applicable,Processor Type. - Intel Celeron,not available
    Asus ZenBook 14 Ultralight UX435EA Intel Core ...,https://www.ryanscomputers.com/asus-zenbook-14-ultralight-ux435ea-intel-core-i5-1135g7-14-inch-fhd-display-pine-grey-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Asus VivoBook Pro 15 M3500QC AMD Ryzen 9 5900 ...,https://www.ryanscomputers.com/asus-vivobook-pro-15-m3500qc-amd-ryzen-9-5900hx-15.6-inch-fhd-oled-finger-display-quiet-blue-laptop,Tk 0 ,RAM - 16GB,Storage - 512GB SSD,Graphics Memory - 4GB,Display Size (Inch) - 15.6,Generation - Not Applicable,Processor Type. - Ryzen 9,not available
    Asus VivoBook Pro 15 M3500QA AMD Ryzen 7 5800 ...,https://www.ryanscomputers.com/asus-vivobook-pro-15-m3500qa-amd-ryzen-7-5800h-15.6-inch-fhd-oled-display-quiet-blue-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - Not Applicable,Processor Type. - Ryzen 7,not available
    Asus VivoBook Pro 14X M7400QC AMD Ryzen 7 580 ...,https://www.ryanscomputers.com/asus-vivobook-pro-14x-m7400qc-amd-ryzen-7-5800h-14-inch-wqxga-oled-display-0-degree-black-laptop,Tk 0 ,RAM - 16GB,Storage - 512GB SSD,Graphics Memory - 4GB,Display Size (Inch) - 14,Generation - Not Applicable,Processor Type. - Ryzen 7,not available
    Asus VivoBook Pro 15 K3500PH Intel Core i5 11 ...,https://www.ryanscomputers.com/asus-vivobook-pro-15-k3500ph-intel-core-i5-11300h-15.6-inch-fhd-display-cool-silver-laptop,Tk 0 ,RAM - 16GB,Storage - 512GB SSD,Graphics Memory - 4GB,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Lenovo Yoga Slim 7i 14ITL5 Intel Core i7 1165 ...,https://www.ryanscomputers.com/lenovo-yoga-slim-7i-14itl5-intel-core-i7-1165g7-14-inch-fhd-ips-touch-display-slate-grey-laptop,Tk 0 ,RAM - 16GB,Storage - 1TB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i7,not available
    Lenovo Yoga Slim 7i Carbon 13ITL5 Intel Core ...,https://www.ryanscomputers.com/lenovo-yoga-slim-7i-carbon-13itl5-intel-core-i7-1165g7-16gb-ddr4-13.3-inch-qhd-ips-display-moon-white-laptop,Tk 0 ,RAM - 16GB,Storage - 1TB SSD,Graphics Memory - Shared,Display Size (Inch) - 13.3,Generation - 11th (Intel),Processor Type. - Core i7,not available
    Lenovo IdeaPad Slim 5i Pro 14ITL-6 Intel Core ...,https://www.ryanscomputers.com/lenovo-ideapad-slim-5i-pro-14itl-6-intel-core-i5-1135g7-14-inch-2.2k-ips-antiglare-display-storm-grey-laptop,Tk 0 ,RAM - 16GB,Storage - 512GB SSD,Graphics Memory - 2GB,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Lenovo IdeaPad Slim 3i 15ITL Intel Core i3 10 ...,https://www.ryanscomputers.com/lenovo-ideapad-slim-3i-15itl-intel-core-i3-1005g1-15.6-inch-hd-antiglare-display-abyss-blue-laptop,Tk 0 ,RAM - 4GB,Storage - 1TB HDD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 10th (Intel),Processor Type. - Core i3,not available
    Lenovo IdeaPad Slim 3i 15IML Intel Core i5 10 ...,https://www.ryanscomputers.com/lenovo-ideapad-slim-3i-15iml-intel-core-i5-10210u-15.6-inch-fhd-display-platinum-grey-laptop,Tk 0 ,RAM - 8GB,Storage - 1TB HDD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 10th (Intel),Processor Type. - Core i5,not available
    Lenovo Yoga 6 13ALC6 AMD Ryzen 5 5500U 13.3 I ...,https://www.ryanscomputers.com/lenovo-yoga-6-13alc6-amd-ryzen-5-5500u-13.3-inch-fhd-ips-touch-display-abyss-blue-laptop,Tk 0 ,RAM - 16GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 13.3,Generation - Not Applicable,Processor Type. - Ryzen 5,not available
    Acer Extensa 15 EX215-52-37YW 10th Gen Intel ...,https://www.ryanscomputers.com/acer-extensa-15-ex215-52-37yw-10th-gen-intel-core-i3-1005g1-black-laptop,Tk 0 ,RAM - 4GB,Storage - 1TB HDD+128GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 10th (Intel),Processor Type. - Core i3,not available
    Dell Inspiron 15 3511 Intel Core i3 1115G4 15 ...,https://www.ryanscomputers.com/dell-inspiron-15-3511-intel-core-i3-1115g4-15-6-inch-fhd-display-mist-blue-speckle-laptop,Tk 0 ,RAM - 4GB,Storage - 1TB HDD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i3,not available
    Dell Inspiron 15 3511 Intel Core i3 1115G4 15 ...,https://www.ryanscomputers.com/dell-inspiron-15-3511-intel-core-i3-1115g4-15-6-inch-fhd-display-carbon-black-laptop,Tk 0 ,RAM - 4GB,Storage - 256GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i3,not available
    Dell Inspiron 15 3511 Intel Core i5 1135G7 15 ...,https://www.ryanscomputers.com/dell-inspiron-15-3511-intel-core-i5-1135g7-15-6-inch-fhd-mist-blue-speckle-laptop,Tk 0 ,RAM - 8GB,Storage - 1TB HDD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Dell Inspiron 15 3511 Intel Core i7 1165G7 15 ...,https://www.ryanscomputers.com/dell-inspiron-15-3511-intel-core-i7-1165g7-15-6-inch-fhd-display-platinum-silver-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - 2GB,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i7,not available
